secs,gens,bestfitness,meanfitness,maxcomplexity,meancomplexity,evalcount
59.99,716,1777.19339,1674.93842,156,128.40833,345916
59.99,851,1825.71163,1735.65979,135,104.36167,410341
59.994,860,1720.77674,1647.58613,99,67.68167,413261
59.99,782,1739.85732,1662.95101,140,97.76833,378279
59.99,735,1773.19677,1612.65949,166,93.63167,355088
59.992,688,1796.16075,1566.14071,135,99.07,332185
59.99,829,1752.61977,1690.11247,113,74.64667,399634
59.99,707,1704.12728,1641.56797,183,104.105,341050
59.99,738,1747.6328,1677.29558,169,115.06,355691
60.003,1094,1825.18887,1702.6084,81,49.74167,525556
59.99,718,1768.04411,1605.96304,118,85.09,346244
59.99,776,1775.84234,1625.73335,123,77.65167,374876
59.99,722,1740.25208,1680.74947,166,99.46667,348838
59.991,763,1678.30419,1554.92906,159,131.69,368275
59.992,685,1746.7519,1701.37969,133,112.81333,330953
59.992,696,1767.07397,1694.76521,153,87.495,335821
59.993,699,1753.02717,1688.31315,153,112.75667,337803
59.992,750,1710.69886,1664.95078,144,99.525,362613
59.99,896,1697.79492,1511.14247,144,106.92667,432706
59.99,811,1733.29959,1616.06935,142,115.73333,391390
59.99,745,1776.82223,1656.29375,144,76.25,359018
59.99,710,1721.35727,1656.37134,154,103.49167,342812
59.995,1050,1758.64762,1622.70249,156,116.485,506224
59.99,942,1829.70729,1528.01342,106,77.52333,455135
59.992,737,1780.69839,1683.79207,112,97.78167,355881
59.997,732,1758.98723,1603.75694,127,103.99667,354031
59.99,786,1773.53901,1536.51429,148,109.31833,379842
59.99,771,1739.29533,1648.46381,102,82.43,372944
59.995,773,1747.95958,1606.07651,130,94.84,373214
59.99,813,1782.55317,1694.84563,130,98.12333,391954
59.99,673,1726.91228,1603.54179,152,104.69333,324600
59.994,889,1746.66178,1604.2952,137,103.97333,428907
59.99,762,1722.94394,1666.66764,145,88.26167,367915
59.991,847,1717.59238,1598.23147,108,78.25333,409462
59.991,703,1786.66997,1664.35183,101,91.28667,339768
59.99,741,1744.6086,1712.50879,149,97.46,357807
59.99,805,1776.38332,1657.91532,165,128.005,388920
59.995,837,1803.44996,1735.29832,142,98.97333,404230
59.99,778,1740.91849,1612.45742,133,91.275,376133
59.991,782,1720.36414,1634.82494,126,91.64167,378345
59.994,772,1802.85975,1575.75347,149,83.27,372986
59.99,710,1685.99026,1605.74864,183,143.105,342412
59.99,663,1661.75513,1619.60481,133,101.13333,320640
59.991,815,1732.11072,1503.50075,142,111.29167,394128
59.99,664,1756.83976,1683.04101,182,130.59333,320453
59.99,864,1736.35887,1376.44088,127,76.385,417044
59.99,716,1737.14442,1594.79279,156,104.51333,346358
59.996,794,1793.15478,1762.40619,132,102.71833,382289
59.995,692,1730.70463,1551.45501,160,113.35833,333652
60.012,791,1805.968,1659.64355,135,102.38,381940
59.993,706,1735.32969,1684.51877,131,95.83,340636
59.99,746,1755.41329,1703.9475,98,93.945,361008
59.99,748,1744.74318,1600.8509,139,89.455,361537
59.99,800,1757.13095,1584.38042,131,115.79667,386300
59.99,879,1843.65365,1552.25702,139,73.34167,424175
59.99,763,1770.40217,1724.92154,124,81.715,368856
59.99,863,1807.46394,1539.19386,156,83.88833,417575
59.994,740,1818.8328,1639.54327,142,104.995,357166
59.99,735,1751.99575,1688.42446,149,120.91167,354711
59.99,712,1765.33768,1735.7053,153,121.64833,342687
59.99,778,1743.71943,1545.28563,152,116.12667,375067
59.994,806,1742.29294,1637.13059,150,77.805,389327
59.99,726,1850.74802,1616.5201,143,99.54167,351274
59.992,1070,1724.73918,1666.81912,82,51.82667,514111
59.995,729,1771.06201,1636.78533,136,93.79,351704
59.994,772,1836.45039,1565.4822,136,81.27,371721
59.993,734,1712.90753,1569.78206,120,72.55833,354339
59.99,614,1717.92583,1663.1839,137,101.345,296057
59.995,856,1719.05246,1660.02386,147,79.2,412180
59.99,714,1768.05275,1691.53552,160,85.775,344283
59.992,847,1781.13127,1703.82396,166,107.86333,410637
59.99,801,1791.37851,1685.88864,145,106.13333,386363
59.99,803,1713.89988,1671.09839,139,119.705,387861
59.991,884,1877.22769,1791.3502,98,71.385,425150
59.991,720,1723.12134,1630.13702,140,108.56833,348315
59.99,754,1709.41862,1596.99349,138,107.75,364701
59.996,755,1783.70766,1511.49993,147,108.82,364676
59.99,738,1764.15277,1662.95917,158,85.74,354888
59.99,900,1726.16362,1580.49869,86,53.24167,434928
59.99,725,1652.47221,1574.32689,168,104.04,349976
59.99,1086,1705.01626,1664.31964,89,52.905,521986
59.99,703,1788.64683,1622.20378,161,92.52167,339555
59.992,677,1777.04894,1753.00923,149,124.985,327542
59.99,920,1812.0965,1742.08415,170,90.37833,443148
59.99,705,1750.74291,1647.35122,153,96.74167,341911
59.996,826,1730.07287,1665.9299,160,81.06333,398457
59.993,743,1762.70484,1612.76814,151,118.36667,358239
59.99,856,1764.53753,1627.52965,148,112.11333,413891
59.993,692,1707.92873,1581.88412,141,113.37333,333897
59.995,714,1756.21445,1620.11404,155,121.555,344524
59.99,773,1750.84796,1570.42658,136,74.14,373797
59.99,698,1725.66549,1565.80656,143,105.62667,336261
59.994,822,1734.90136,1638.42246,142,96.49167,396241
59.991,837,1739.66413,1574.42268,151,78.88,404827
59.99,737,1755.71514,1695.08849,138,102.76,355863
59.991,829,1773.68337,1625.7482,121,81.73333,400392
59.99,1299,1749.76321,1675.99532,96,50.32167,623808
59.99,850,1752.41562,1700.18647,114,81.94833,409984
59.994,656,1692.2062,1665.33338,161,125.16667,316755
59.99,1022,1822.82963,1734.54484,131,89.97,492933
59.994,1066,1814.82807,1692.07174,90,53.575,512131
59.99,746,1766.88698,1644.35635,137,83.97667,359614
59.99,787,1724.27506,1622.70611,140,98.81167,380600
59.99,782,1734.53315,1554.71624,141,129.01333,376849
59.992,771,1769.03645,1627.49689,174,113.98833,372276
59.99,677,1763.97472,1653.33633,179,141.60167,327053
59.997,802,1731.90481,1698.72679,130,70.975,387209
59.991,908,1773.74306,1609.45135,124,71.05667,438110
59.99,823,1787.7386,1641.25438,107,78.71833,396173
59.995,781,1792.8551,1737.88104,131,96.095,376502
59.991,826,1745.62879,1608.08093,137,85.86833,399313
59.992,1009,1773.64324,1537.26254,125,59.26667,486026
59.99,748,1754.91806,1653.19583,144,91.13,361412
59.99,821,1897.41057,1792.41157,128,108.10333,395734
59.99,737,1737.85971,1681.82364,134,98.31833,355780
59.991,748,1752.67907,1633.23903,130,86.73167,361122
59.99,805,1690.34629,1502.49103,149,125.48833,388836
59.997,860,1904.1997,1763.24621,139,123.425,414922
59.99,730,1782.09549,1725.669,163,112.54,352805
59.99,749,1742.35024,1620.11017,159,93.12833,361377
59.99,732,1878.20415,1802.9819,135,92.05833,353555
59.99,795,1698.49615,1558.41038,113,85.965,384720
59.993,861,1705.0282,1573.0199,126,87.015,415030
59.991,777,1765.06213,1590.56963,156,107.98833,374864
59.992,789,1752.44996,1681.53178,132,99.84833,381194
59.991,768,1785.50684,1762.49528,114,100.11667,370867
59.99,774,1746.87921,1680.05881,151,115.71167,373359
59.99,1026,1827.81353,1742.85121,104,90.58,495618
59.99,748,1686.28005,1381.33099,155,123.57833,361504
59.99,895,1745.2257,1612.22302,109,73.04667,430429
59.995,789,1752.58962,1600.91731,148,87.335,380407
