secs,gens,bestfitness,meanfitness,maxcomplexity,meancomplexity,evalcount
59.996,1308,1872.68789,1807.55205,230,141.745,631565
59.99,1249,1822.96551,1646.46386,211,125.21333,604036
59.992,1219,1803.09046,1574.84659,123,90.745,589310
59.992,1292,1903.28696,1788.4817,156,98.99333,623094
59.995,1333,1868.56318,1676.38793,219,157.90333,642351
60,1241,1833.72096,1492.2699,169,136.62833,600959
59.996,2035,1828.86275,1725.27423,140,74.26,977172
60.001,1124,1789.41645,1529.62131,189,127.6,543677
60.003,1290,1730.64268,1677.85492,180,119.43833,622386
60.002,1122,1831.41492,1666.34489,198,124.59333,542049
59.995,1148,1897.31069,1835.64153,178,137.55333,554187
59.991,1207,1835.15436,1721.75603,188,111.36,583807
60.002,1092,1832.74332,1446.54816,169,121.69167,528693
60,1115,1816.91401,1648.00671,222,158.07833,538536
59.995,1299,1791.80757,1469.37454,171,125.37833,627956
60,1580,1835.98469,1731.16526,108,102.475,762611
59.99,1084,1857.19458,1736.30079,188,156.78667,523230
59.993,1353,1861.29351,1800.30339,176,152.27833,653524
60.004,1152,1942.91798,1816.83323,195,166.51667,557095
59.994,1338,1841.13327,1654.25375,147,116.92833,646373
59.99,1090,1809.10532,1751.0103,221,162.60167,527210
59.996,1119,1874.25862,1543.17304,192,155.55167,541456
59.999,1146,1862.52619,1715.66416,208,163.84167,555889
59.992,1215,1755.92502,1530.5988,200,161.69167,586966
59.994,1211,1847.67414,1614.3068,196,128.375,585063
60.004,1150,1855.61647,1690.48177,202,152.93167,554828
59.997,1368,1836.60718,1578.23084,179,88.98667,661390
59.996,1143,1877.36138,1640.12833,181,150.775,552982
60.002,1325,1843.72337,1629.36021,116,100.455,641636
59.991,1273,1871.75495,1720.1791,175,134.88667,616131
60,1210,1793.08444,1640.04747,177,146.175,583768
59.995,1054,1884.43251,1632.32372,136,121.59833,508930
59.999,1234,1875.67396,1683.15124,185,156.42667,596569
59.996,994,1908.0885,1745.28578,229,196.29333,480076
59.991,1224,1755.00235,1651.68817,197,102.96,592338
60,1083,1797.10726,1685.38815,204,121.365,522489
60.002,1239,1913.26812,1811.51611,141,138.89833,598640
59.995,1149,1764.15226,1554.05674,214,133.73333,555613
59.998,1285,1888.64846,1771.0005,173,119.87,618133
59.994,1589,1827.77856,1634.62656,206,117.23,764504
59.996,1203,1864.67595,1695.31558,153,128.39333,580490
59.99,1182,1862.93295,1784.91816,193,137.15333,572536
59.991,1231,1798.10376,1650.89861,180,126.28167,594451
60,1288,1764.03481,1406.53742,172,97.14167,623015
60.003,1284,1900.5946,1715.34915,198,161.775,621390
59.998,1157,1864.30666,1779.03584,209,162.41333,559143
59.99,1206,1854.56582,1735.45868,178,139.165,583936
60.002,1116,1777.03917,1570.59988,204,188.135,538784
59.995,1189,1847.35509,1690.54188,173,130.44667,576249
59.999,1191,1811.47106,1611.14222,228,139.43333,575433
59.995,1181,1871.50573,1792.97615,203,169.84167,569433
59.995,1215,1884.15931,1676.27525,201,159.33333,586583
59.999,1197,1897.56141,1548.50211,195,145.60167,577618
59.993,1108,1826.30245,1597.62617,188,166.28333,535322
59.991,1397,1956.9769,1616.13476,188,135.625,673705
59.996,1162,1800.60103,1634.92595,200,144.27167,561412
60.002,1165,1860.93256,1696.70157,184,149.15333,561578
59.993,1110,1905.16905,1740.22505,188,148.73167,535531
59.997,1203,1769.26421,1650.74976,189,130.405,581892
59.996,1101,1783.23656,1740.13693,200,149.55167,531603
59.999,1256,1811.56749,1614.96648,175,116.82667,607429
59.993,1324,1899.9956,1757.07397,168,106.37,639441
60.001,1958,1878.64466,1762.35859,134,71.27333,940207
60,1293,1797.76427,1636.13495,168,104.585,624407
60.004,1180,1809.50243,1601.62565,188,127.89,571461
59.99,1121,1779.74503,1713.15318,195,109.01167,543230
59.995,1200,1856.72406,1679.80224,197,140.44,581769
59.999,1229,1843.54177,1693.07109,189,174.93,594434
59.995,1163,1881.66383,1681.45374,204,153.06167,560815
60.003,1169,1941.25079,1634.64932,178,113.31333,564538
59.996,1537,1931.23515,1582.86385,215,122.46,740621
59.992,1001,1823.42425,1659.11282,200,149.07167,484297
59.995,1314,1796.96658,1700.03618,158,112.26167,633789
60.003,1183,1868.00684,1708.2548,177,126.585,571074
59.996,1172,1932.23706,1715.47357,185,139.22167,566860
59.995,1100,1802.77145,1697.77018,204,148.32333,532718
59.991,1120,1801.55484,1520.87979,189,117.80667,542380
59.995,1061,1894.03631,1784.32002,211,122.2,513798
59.992,1880,1894.81142,1766.55792,154,75.89667,902944
60,1183,1837.77588,1813.39321,198,124.57167,571934
59.991,1097,1799.5899,1658.18292,195,161.56167,529909
59.997,1267,1863.88713,1707.61314,202,143.695,612567
60.004,1111,1855.20657,1656.77552,207,153.855,536926
60,1162,1843.09376,1628.48148,185,142.75833,561540
59.993,1613,1866.37473,1783.67254,126,90.3,774687
59.998,1223,1878.52289,1704.97084,203,142.56333,592393
59.993,1173,1923.15783,1706.87472,202,136.18,566120
60.002,1715,1858.3788,1738.94047,124,80.31667,823945
59.999,1291,1851.62369,1427.7205,180,156.855,624047
59.998,1197,1831.1024,1744.6697,161,143.115,578501
59.999,1274,1864.33269,1769.42362,230,166.75833,615065
60.005,1182,1860.27466,1801.13227,177,159.16167,571271
60.006,1232,1865.35795,1601.16401,170,142.48167,596237
60.002,1089,1806.94924,1718.69022,207,117.39833,528165
59.996,1332,1743.00042,1520.4351,206,138.96833,643779
59.994,1320,1848.64975,1767.58979,205,121.67333,636863
59.999,1317,1863.24423,1741.62877,172,127.595,635077
60.002,1441,1830.79291,1634.26724,153,110.45333,696740
59.999,1239,1796.95599,1495.86173,195,143.08333,599262
59.991,1334,1798.94592,1613.68097,192,106.38167,643848
60,1638,1918.65983,1799.24031,111,84.88333,786486
59.993,1160,1867.58486,1567.41149,126,115.70167,561469
59.992,1188,1797.00055,1615.6223,191,164.24,573900
60.001,1288,1878.55084,1629.2787,197,161.23833,621810
59.994,1075,1806.75458,1533.43839,198,136.45,520221
59.999,1112,1843.78606,1677.81561,206,120.42167,538372
59.998,1327,1830.30287,1685.09745,164,96.53167,641051
60,1480,1839.8545,1500.81579,179,113.35833,715878
59.992,1115,1819.24261,1666.93991,209,160.385,539301
59.999,1158,1868.52828,1654.64015,209,173.65,557710
59.998,1304,1814.46913,1651.71213,183,82.885,629929
60.002,1390,1914.50694,1816.03873,144,80.685,670437
59.997,1159,1777.4898,1717.98229,189,125.13167,558635
59.991,1178,1868.5227,1731.20948,195,118.03833,570159
60.001,1302,1812.35857,1585.63513,183,153.50333,630686
59.998,1195,1863.14699,1748.53108,199,179.00833,577899
59.997,1011,1757.82726,1416.36067,210,175.76667,489746
60.001,1219,1784.21358,1649.73857,201,156.84833,588814
59.992,1388,1886.25127,1702.18054,168,135.615,670539
59.997,1072,1763.87373,1582.65655,184,145.42833,519236
59.999,1337,1883.25084,1807.59747,196,101.60667,644641
59.993,1258,1880.14295,1705.81332,193,173.465,607293
59.999,1292,1896.8526,1793.32502,218,176.5,623906
59.995,1089,1924.58856,1734.75254,215,144.62,528024
59.995,1311,1779.5988,1733.90382,188,112.375,633038
60.002,1225,1801.31939,1742.21832,187,114.10333,590969
59.996,1197,1865.55873,1741.72693,189,153.23833,579367
60,1066,1808.08293,1512.30364,198,152.04167,515558
59.992,1291,1796.17636,1647.44994,189,102.22333,623464
60.003,1226,1839.5502,1782.4949,169,123.61,591130
59.995,1276,1807.02933,1633.23872,134,94.22667,616782
60.002,1135,1814.76964,1557.74646,181,103.81333,552350
60,1159,1802.91194,1666.20624,196,107.18667,561738
59.992,1193,1883.03668,1482.76156,173,133.87167,577895
59.991,1234,1835.16042,1665.48149,106,100.34833,596324
60,1157,1823.13154,1767.35375,193,171.38333,558393
59.991,1298,1972.06452,1664.08613,163,100.12333,626949
60.001,1524,1889.20184,1797.64202,140,95.41833,732218
59.998,1188,1826.06261,1717.51016,213,175.20667,575141
59.99,1295,1863.61347,1632.01003,158,121.98667,625184
59.995,1119,1797.13172,1697.79285,245,180.59167,540701
59.997,1258,1820.65893,1763.09532,200,128.07333,607377
60.003,1892,1891.87475,1772.08123,115,72.97833,908811
60.003,1232,1882.57852,1743.29538,192,127.21833,595905
59.992,1400,1824.91808,1667.99853,198,170.63333,676713
59.99,1270,1834.51108,1676.37162,172,127.56833,614494
60.004,1238,1873.39219,1821.82149,225,163.21667,597227
59.996,1212,1883.91772,1766.29557,163,142.95333,585144
60.003,1043,1841.34441,1813.9498,199,152.375,503584
59.995,1163,1861.79235,1776.79534,180,151.985,562552
59.993,1329,1828.12464,1652.51229,188,136.44,641813
59.995,1202,1785.5563,1589.93828,177,116.46167,581250
59.991,1245,1875.75473,1826.18429,180,122.665,601887
59.995,1289,1877.758,1657.19516,196,133.88833,622846
59.99,1276,1826.07743,1726.6127,192,144.50667,615273
60.004,1959,1845.51642,1778.48598,107,74.355,940336
60.003,1290,1789.03597,1727.56901,193,141.29167,623514
59.993,1129,1801.06322,1646.63905,185,157.71833,544808
59.999,1385,1815.00389,1781.9521,154,124.68167,669995
59.991,1115,1828.8209,1772.74556,188,123.305,538868
59.996,1101,1745.23181,1585.1927,200,120.69,533048
60.003,1171,1807.75063,1733.576,211,159.99833,565014
59.994,1178,1886.41158,1706.53411,184,124.24833,569276
59.994,1691,1854.91352,1780.76686,116,86.15167,812661
60.001,1344,1961.92159,1795.43315,195,156.08333,648331
59.996,1159,1735.5113,1681.90067,230,171.16833,559762
60,1324,1881.20797,1744.27634,188,103.08,639910
59.99,1060,1793.20182,1612.37547,203,135.95333,512583
59.997,1352,1832.96405,1715.00602,175,153.83167,653291
60.004,1197,1892.34089,1843.96098,190,160.935,578397
59.991,1171,1815.16965,1746.80431,212,167.19833,565507
59.99,1104,1793.32012,1589.23282,183,138.38833,533821
59.998,1213,1860.07583,1646.51393,223,130.95167,586083
59.994,1155,1803.29028,1701.13827,196,160.74,557203
59.991,1195,1790.40513,1647.17508,175,120.17,577665
60.004,1166,1868.33033,1740.93111,187,106.015,562644
59.999,994,1842.21277,1717.88271,208,156.92333,481078
59.99,1262,1871.66314,1649.04386,155,120.24,610820
59.991,1168,1921.50785,1791.96886,154,130.62167,564404
