secs,gens,bestfitness,meanfitness,maxcomplexity,meancomplexity,evalcount
59.992,1997,922.97914,739.54763,174,79.285,1006178
59.993,2059,936.8151,764.6484,139,97.46667,1040337
59.992,1861,958.11524,865.47297,114,97.00167,937120
59.998,2107,955.50947,801.89478,134,102.49,1056329
60,1987,827.99551,648.25274,155,100.78,1000490
59.995,2013,804.46558,698.48939,134,104.24333,1013648
59.995,1894,968.16505,845.00798,142,106.735,953064
59.99,2309,673.8151,586.34271,115,92.325,1157696
60,2559,980.74757,862.59694,135,84.63667,1284806
60.013,2051,910.61337,727.03571,185,122.665,1032573
59.995,2307,899.4751,664.80312,137,86.89667,1160179
59.993,2217,470.57128,397.26875,136,100.00167,1115204
59.997,2447,905.21736,780.95259,139,106.74333,1228739
59.993,2168,855.62654,697.92823,147,88.89833,1090614
60.002,2221,765.61979,574.95465,126,104.90667,1118583
60.001,1870,954.67826,824.59708,151,111.51167,938210
59.993,1865,635.11546,562.99623,142,132.635,938119
60.009,1934,822.1148,711.55297,145,91.10167,974533
60,2077,660.74313,617.78449,129,76.76167,1044521
59.994,2130,955.89483,837.54042,165,127.89667,1067802
60.002,2088,894.79773,728.21562,178,137.33,1052566
59.99,2011,920.45024,759.9488,153,127.02167,1014123
60.007,2164,961.95586,774.9156,164,113.31,1094176
59.997,2098,943.44219,871.5187,158,121.04167,1049771
59.993,2014,955.70309,783.62134,182,119.15167,1012826
59.995,2062,466.48622,362.71095,152,137.11333,1040432
59.99,1987,922.2661,713.63575,160,90.61167,998673
60.003,2334,695.91528,544.6599,127,64.78333,1172402
59.998,1931,702.55069,574.92379,162,108.93833,968706
59.998,1993,997.15026,890.77448,176,135.57833,1004284
59.993,2114,329.4231,279.81868,181,96.71167,1066413
59.997,2210,943.93079,781.1798,146,73.48833,1109922
59.993,2200,898.97761,742.56657,119,103.08,1107274
59.997,2245,672.8299,606.8573,160,93.13167,1127585
60.003,2166,884.10442,736.44853,124,107.20667,1092679
59.998,1886,963.9732,783.80395,154,83.88833,947110
60.005,2095,766.57345,726.63642,144,123.56667,1051255
60.001,1879,960.25933,768.17363,159,101.77333,947634
59.991,2337,981.37101,873.58547,141,96.11167,1179447
59.991,1997,901.46624,800.55114,163,131.54167,1001478
59.994,1820,899.81203,730.29894,151,131.08,914603
60.005,1954,866.18879,777.92708,142,102.51833,979566
60.001,2016,996.21128,831.19108,128,81.27,1015946
60,2108,688.96691,605.10761,185,126.32833,1058878
59.997,2129,993.75305,914.02786,188,136.63167,1069538
60,1944,470.86671,408.07918,184,101.685,979585
60.003,2071,881.77368,779.76974,153,75.33,1041807
60.003,2096,967.81357,888.2491,134,108.94,1052112
59.991,2026,918.58785,773.43395,158,116.79667,1018028
59.99,2092,961.93456,795.07486,141,99.71333,1054635
60.009,2324,719.916,571.00611,162,91.915,1169995
60,2412,889.57504,733.25819,111,85.16833,1214258
59.993,2243,720.36675,539.07257,165,108.78,1130232
60.005,1914,497.24853,450.12002,186,104.09,964002
59.99,2704,938.98902,660.25114,95,83.285,1358748
59.994,1974,996.45858,868.62313,142,88.79,993806
59.997,2208,864.82782,702.74128,144,107.73833,1111572
60.003,2110,953.86639,851.65109,143,90.77333,1059517
59.996,1962,930.87258,865.78726,167,134.925,984969
59.99,1910,897.37565,739.72649,150,121.24833,964194
60.001,2208,838.59958,753.9209,136,79.37833,1106185
59.996,2371,991.99501,838.17376,108,94.35333,1196295
59.996,1961,883.138,638.40705,143,96.90333,985549
59.992,2226,918.12066,695.41378,116,69.02,1112562
60.001,2124,967.0717,866.64578,164,111.02833,1067679
60.01,1915,933.45004,849.09252,162,147.82,964304
60.004,1932,982.16433,883.86331,133,104.51167,970528
59.998,2212,994.55421,839.43811,113,94.93333,1114201
59.993,2246,977.15617,849.82313,147,110.99833,1127427
59.991,1685,642.01564,566.04827,151,114.72,843786
59.994,2123,909.98627,764.04561,182,148.34833,1063030
59.991,2246,963.74408,688.23281,102,59.99,1132949
59.992,1774,726.02274,583.01655,194,112.55833,893646
59.999,1953,863.40909,653.6202,127,94.135,982898
60.003,2031,943.47838,778.34606,141,85.31,1019413
60,1798,645.20465,538.0515,140,115.11667,904401
59.994,2073,988.96501,902.58277,117,87.78167,1048321
59.994,2463,491.46604,414.07073,175,100.99667,1241235
60.005,2415,992.15186,839.19803,169,101.675,1211823
60,1995,610.91351,568.11631,185,102.575,1007530
