secs,gens,bestfitness,meanfitness,maxcomplexity,meancomplexity,evalcount
59.993,377,1659.14713,1562.64647,103,34.79167,188769
60,457,1635.69333,1508.7575,138,47.375,227787
60.004,420,1639.00507,1572.62933,107,76.835,209686
60,407,1648.62558,1548.65901,111,77.03833,203452
59.991,394,1599.59406,1560.74387,119,84.755,196352
60.004,415,1656.68129,1224.85931,101,85.53833,207403
59.995,430,1610.66617,1350.13144,117,68.83667,213891
60.001,407,1643.50509,1463.95752,92,60.295,203741
59.999,379,1617.46106,1399.20002,97,74.24,189983
60.022,388,1644.0656,1445.40279,83,53.78333,193366
60.001,419,1657.28803,1543.52974,80,43.75167,209196
59.994,397,1642.46605,1464.89225,87,48.93833,197684
59.997,389,1646.49679,1399.75052,111,70.66333,194873
60.003,401,1637.34845,1511.24439,96,56.76333,200611
60.003,385,1629.54394,1579.67982,100,62.905,191716
59.999,424,1651.72009,1532.91774,122,46.40667,211269
60.001,378,1651.30849,1373.64997,136,75.65167,188818
59.994,392,1599.59574,1339.90082,136,69.915,195542
59.996,445,1599.6284,1415.49685,93,43.655,222526
59.996,385,1626.93356,1491.16462,123,51.08333,192371
60.004,392,1637.88895,1602.29633,121,76.76667,195436
59.99,379,1639.90633,1477.14234,110,52.61833,189738
60.014,398,1637.25108,1575.92219,108,69.035,198559
59.997,369,1616.7578,1452.43888,110,74.67667,184768
59.99,446,1609.75871,1360.58643,113,43.87833,221797
60.004,408,1611.25137,1448.02603,105,61.15667,203795
59.994,397,1633.49078,1500.15128,80,40.995,198914
60.014,331,1614.12579,1473.74392,106,64.68333,164856
59.991,424,1618.80211,1526.86605,92,57.58,211246
59.996,359,1670.37039,1539.89292,97,71.36833,178439
59.996,366,1641.81865,1498.06422,109,84.98,183137
60.004,412,1633.77414,1401.95007,96,76.58167,205875
59.994,407,1645.97232,1380.94845,75,44.57167,203198
60,448,1653.04126,1423.4235,95,62.74333,223229
59.991,388,1624.1294,1573.82546,102,56.32833,193765
60.014,395,1625.72727,1522.02658,108,86.005,197513
59.99,405,1616.50062,1464.38298,81,63.82833,202575
59.99,397,1640.77903,1443.31398,112,54.14333,198624
59.991,389,1599.56872,1400.6498,109,65.68167,194437
59.992,431,1630.7928,1534.32758,77,46.34667,214805
60.004,439,1638.60411,1456.2978,119,72.365,219375
59.999,371,1625.92543,1469.68996,114,73.72,186111
60.004,368,1619.99292,1596.88357,126,88.95,184429
59.991,394,1630.56897,1420.44708,119,69.845,196974
60.001,401,1620.66759,1444.51462,123,79.01,200589
60.003,410,1599.59088,1302.45299,121,65.45667,204302
60.001,403,1648.01222,1601.25127,109,60.21667,200986
59.995,397,1645.67693,1549.52671,120,83.30333,198558
59.993,368,1599.56012,1568.0898,83,45.89833,183477
60,409,1647.57228,1501.21198,98,59,204318
59.993,439,1599.5707,1328.10046,95,49.79667,218991
60.002,384,1645.9922,1511.52707,105,72.21167,191365
59.99,411,1627.60064,1573.15672,87,73.24833,205737
59.992,374,1643.42194,1326.17453,102,61.27,187469
60.001,420,1603.52638,1492.56687,85,52.505,209070
59.998,383,1636.58531,1583.8751,103,67.98833,191696
59.995,362,1629.23497,1378.75122,110,83.35,180302
